b47a751f-a3d5-4c63-a738-ca2b7761c58a.jpg,162,474,397,713,pneumonia
b47a751f-a3d5-4c63-a738-ca2b7761c58a.jpg,599,380,716,580,pneumonia
34c9ca0b-413a-447a-ab1a-66b08a53af7d.jpg,130,528,331,644,pneumonia
f6be6dc3-9539-46c0-a1f5-b10919ff81cd.jpg,572,375,737,759,pneumonia
f6be6dc3-9539-46c0-a1f5-b10919ff81cd.jpg,213,392,384,670,pneumonia
72a10e64-2d93-4b61-8b90-8efef7284ced.jpg,601,246,780,659,pneumonia
72a10e64-2d93-4b61-8b90-8efef7284ced.jpg,256,247,435,584,pneumonia
d112ae38-3ba8-45e4-b3ca-19316b3cf787.jpg,517,272,789,614,pneumonia
d112ae38-3ba8-45e4-b3ca-19316b3cf787.jpg,253,230,474,630,pneumonia
91c00a0a-b2fc-446c-930a-0567100f54e7.jpg,572,398,876,682,pneumonia
91c00a0a-b2fc-446c-930a-0567100f54e7.jpg,228,296,504,724,pneumonia
14fb269f-0b01-43c0-ac49-74f8394a6353.jpg,552,473,832,901,pneumonia
14fb269f-0b01-43c0-ac49-74f8394a6353.jpg,281,511,501,938,pneumonia
acee926a-5141-461f-b0c7-edbbf8bf51c8.jpg,223,423,427,552,pneumonia
3fb60904-497c-4009-94cd-aa4e28ecc854.jpg,577,428,799,806,pneumonia
3fb60904-497c-4009-94cd-aa4e28ecc854.jpg,247,502,430,708,pneumonia
a8eb3550-b9a0-44e9-84e5-cabc2d890425.jpg,169,418,417,788,pneumonia
a8eb3550-b9a0-44e9-84e5-cabc2d890425.jpg,520,531,751,774,pneumonia
0ca3f31a-ace5-4bd2-9900-b152cc212c8e.jpg,184,385,470,566,pneumonia
d6931240-6770-4832-a4b8-4a47dd51c0ac.jpg,143,314,291,482,pneumonia
aa61804a-c589-4027-b85f-4eaf8282e3a8.jpg,499,409,758,673,pneumonia
3e37afc9-f726-407c-84d0-df382e141721.jpg,554,369,733,557,pneumonia
ae2e618e-ca4d-4fbc-aae5-d6f39e4b484f.jpg,792,708,959,981,pneumonia
d7ba9479-e67a-44dd-8a2b-8a6bea055e72.jpg,728,472,856,568,pneumonia
f87332a3-9e9b-4405-bcb2-d52652adbaba.jpg,637,570,847,722,pneumonia
3c4c732b-8281-41ef-bd8c-98f98a1c11fe.jpg,316,373,459,743,pneumonia
a29d2f91-e135-4810-b896-ee443666df54.jpg,113,358,372,642,pneumonia
8fe8e95c-46a1-4ee2-a2d6-2174c6ec50cf.jpg,171,323,398,556,pneumonia
8fe8e95c-46a1-4ee2-a2d6-2174c6ec50cf.jpg,590,191,767,497,pneumonia
ed5ddfad-977d-4b5c-9584-ba676b156f2e.jpg,208,470,410,604,pneumonia
3b253e33-a932-4d96-a8fe-f3a5be6b66a6.jpg,519,338,706,715,pneumonia
3b253e33-a932-4d96-a8fe-f3a5be6b66a6.jpg,115,339,341,556,pneumonia
b52244ed-5e8f-4ab6-a2b0-9bed4ab0ff2a.jpg,170,183,441,649,pneumonia
aef87dc2-a097-4683-9fb1-d1af6838a16a.jpg,188,482,361,663,pneumonia
e8ffe2e2-7ded-4a59-b7cd-399940e5f3f1.jpg,591,400,743,609,pneumonia
ef7cd600-75c9-4b07-bb0e-f66e857fdafa.jpg,654,514,824,705,pneumonia
d0d7dab6-1938-4859-beca-987458d20699.jpg,77,328,354,613,pneumonia
d0d7dab6-1938-4859-beca-987458d20699.jpg,445,328,773,691,pneumonia
1cf02f00-7c14-467a-9283-1f6bacf783a3.jpg,546,457,681,704,pneumonia
be35c13b-705d-4466-ae3f-ed690080ac9d.jpg,169,445,414,750,pneumonia
be35c13b-705d-4466-ae3f-ed690080ac9d.jpg,563,270,751,710,pneumonia
ae8452fb-7e67-467b-9202-24dd2cd71610.jpg,536,297,708,644,pneumonia
ae8452fb-7e67-467b-9202-24dd2cd71610.jpg,202,194,402,565,pneumonia
84b0f6d4-30e5-4124-8d7d-5f747e2368bf.jpg,216,132,456,556,pneumonia
84b0f6d4-30e5-4124-8d7d-5f747e2368bf.jpg,534,356,757,635,pneumonia
849217ad-5cb2-4a87-9796-420b69722b14.jpg,680,441,894,725,pneumonia
849217ad-5cb2-4a87-9796-420b69722b14.jpg,450,342,584,689,pneumonia
0965f1e9-2905-40ef-8612-4984e2c7e9ea.jpg,261,528,432,670,pneumonia
401afe9b-4c20-41cc-b52d-21995c71e872.jpg,479,488,682,632,pneumonia
401afe9b-4c20-41cc-b52d-21995c71e872.jpg,49,449,273,623,pneumonia
767b5c8d-d09b-4d2c-97ea-17dea981a4e4.jpg,173,449,359,716,pneumonia
1551a600-9f33-4837-b932-7514feac3789.jpg,122,457,378,739,pneumonia
74340139-eebf-445a-a0a1-2b9101233a3a.jpg,662,468,818,633,pneumonia
0a6a5956-58cf-4f17-9e39-7e0d17310f67.jpg,538,231,802,657,pneumonia
b64e0ee1-82db-47fa-a91a-f1e187f84696.jpg,245,207,470,593,pneumonia
b64e0ee1-82db-47fa-a91a-f1e187f84696.jpg,612,215,840,728,pneumonia
49b95513-daab-49bb-bc6e-c5254ab1bc07.jpg,314,161,505,593,pneumonia
49b95513-daab-49bb-bc6e-c5254ab1bc07.jpg,599,202,815,739,pneumonia
ac34a830-57ce-4390-9076-6faacdedd54b.jpg,639,180,850,721,pneumonia
ac34a830-57ce-4390-9076-6faacdedd54b.jpg,301,140,515,555,pneumonia
019d950b-dd38-4cf3-a686-527a75728be6.jpg,229,318,479,619,pneumonia
019d950b-dd38-4cf3-a686-527a75728be6.jpg,604,216,800,544,pneumonia
e09d1d80-ae35-426e-870f-56421e61c48c.jpg,679,324,850,532,pneumonia
e09d1d80-ae35-426e-870f-56421e61c48c.jpg,343,293,493,468,pneumonia
080f2b35-fcd5-473e-864b-a7dea3054cc7.jpg,278,228,516,631,pneumonia
080f2b35-fcd5-473e-864b-a7dea3054cc7.jpg,619,309,851,733,pneumonia
a8caec22-eaf7-4acf-bbb8-fa3cdf4f69d5.jpg,297,292,448,615,pneumonia
a8caec22-eaf7-4acf-bbb8-fa3cdf4f69d5.jpg,606,317,812,718,pneumonia
3a510377-9cb0-4fa2-97fd-3c663e64ec9f.jpg,148,536,341,696,pneumonia
3a510377-9cb0-4fa2-97fd-3c663e64ec9f.jpg,538,478,743,640,pneumonia
3a510377-9cb0-4fa2-97fd-3c663e64ec9f.jpg,239,247,386,462,pneumonia
c2016b1b-e24d-4eaf-af0f-14cf6f0bd9ad.jpg,295,319,419,611,pneumonia
c2016b1b-e24d-4eaf-af0f-14cf6f0bd9ad.jpg,639,363,766,647,pneumonia
8804e7cf-a2d8-496b-92c6-140438823b07.jpg,249,650,457,924,pneumonia
8804e7cf-a2d8-496b-92c6-140438823b07.jpg,675,404,840,595,pneumonia
c21ec0de-755f-433f-be49-e6ccdc94a735.jpg,215,288,348,434,pneumonia
38247d25-1b31-438b-a0b1-53294160846f.jpg,510,397,734,576,pneumonia
38247d25-1b31-438b-a0b1-53294160846f.jpg,269,301,417,511,pneumonia
3211c41c-8ced-42ba-8b0f-a04797f1ff27.jpg,262,318,405,534,pneumonia
3211c41c-8ced-42ba-8b0f-a04797f1ff27.jpg,529,298,722,499,pneumonia
082fd63e-aec4-401a-822b-eb10d98b562c.jpg,153,312,419,838,pneumonia
082fd63e-aec4-401a-822b-eb10d98b562c.jpg,511,342,758,874,pneumonia
a8e0af66-dc6e-441b-82c0-077c56cb43a9.jpg,570,495,796,739,pneumonia
794c2473-8e8e-4f2b-989a-7148d0737c95.jpg,559,576,755,693,pneumonia
18845136-172c-4e84-9b1f-4127434db08c.jpg,230,284,433,611,pneumonia
18845136-172c-4e84-9b1f-4127434db08c.jpg,596,260,822,555,pneumonia
b812234b-987c-47d8-860d-04fb4bd811bf.jpg,250,453,453,617,pneumonia
ab39973c-ae43-4ded-8c33-678bb4f28988.jpg,174,517,411,816,pneumonia
ab39973c-ae43-4ded-8c33-678bb4f28988.jpg,619,447,807,932,pneumonia
c09b4889-d8d1-4690-806e-dfada1f79e0b.jpg,606,555,762,684,pneumonia
bc6dbf80-6754-4d9e-8bd8-2c225594cf7c.jpg,226,385,396,579,pneumonia
175c8be2-76a4-469b-9595-ed33ecedb3cb.jpg,164,496,351,792,pneumonia
9dde630b-1f95-46e6-bcde-117eee4c7283.jpg,199,92,456,750,pneumonia
0bf1767e-263b-443d-935f-489fe858922b.jpg,309,231,475,478,pneumonia
0b323a31-28e6-45b2-a07c-cc9b60571053.jpg,309,245,508,527,pneumonia
af0a996a-d4a0-44c7-b316-72176ea9838b.jpg,240,249,457,519,pneumonia
56f44a88-2d8e-4910-9c41-46684fd1fdd4.jpg,370,335,535,536,pneumonia
b0502b9f-b85c-4cac-9e8f-325ed59315e0.jpg,619,538,833,737,pneumonia
b0502b9f-b85c-4cac-9e8f-325ed59315e0.jpg,231,502,404,680,pneumonia
3abb7176-035d-46cc-844e-820870e8154b.jpg,138,305,380,834,pneumonia
b3e7efd9-2c99-41bb-9724-399f9c2477f6.jpg,205,243,461,829,pneumonia
b3e7efd9-2c99-41bb-9724-399f9c2477f6.jpg,612,256,863,898,pneumonia
5003f421-e6d3-4c2c-b713-eba27a9078c2.jpg,218,340,472,764,pneumonia
5003f421-e6d3-4c2c-b713-eba27a9078c2.jpg,523,288,802,760,pneumonia
bd88f2af-7d9f-44a8-8004-ea76250dc9b2.jpg,624,126,876,641,pneumonia
bd88f2af-7d9f-44a8-8004-ea76250dc9b2.jpg,301,84,553,698,pneumonia
d1a0f88c-35bd-4d9d-8b5e-c2641761cb05.jpg,163,207,443,665,pneumonia
356b2d20-3a74-4628-8652-cb7800eddc3e.jpg,240,446,427,724,pneumonia
91b2dbb3-48bf-46fe-8d23-e74580133cd3.jpg,357,398,600,810,pneumonia
91b2dbb3-48bf-46fe-8d23-e74580133cd3.jpg,724,548,956,734,pneumonia
1703014f-cb4e-43c2-893d-288d087aafbd.jpg,544,300,777,484,pneumonia
1703014f-cb4e-43c2-893d-288d087aafbd.jpg,158,240,351,372,pneumonia
bed0dd75-f279-4fb1-b2be-97222380231c.jpg,653,225,900,573,pneumonia
bed0dd75-f279-4fb1-b2be-97222380231c.jpg,288,206,498,533,pneumonia
8b31fa8e-9b16-4185-b7e3-2cead2a6f4ea.jpg,192,310,403,602,pneumonia
e9e58cf9-f301-4fe9-a5d5-ff12f7981612.jpg,203,343,373,651,pneumonia
e9e58cf9-f301-4fe9-a5d5-ff12f7981612.jpg,640,506,754,626,pneumonia
a679589b-9b88-4010-825a-cb3653587e78.jpg,548,365,818,564,pneumonia
3d294e57-04ee-4a84-acf5-4974a1be2c5d.jpg,513,186,748,553,pneumonia
3d294e57-04ee-4a84-acf5-4974a1be2c5d.jpg,115,173,377,545,pneumonia
f29d2e7b-9a63-4614-8e61-62553edcb7fb.jpg,520,267,735,718,pneumonia
f29d2e7b-9a63-4614-8e61-62553edcb7fb.jpg,238,274,429,572,pneumonia
9922146d-a19f-4889-80ca-d6f802118fdb.jpg,661,250,851,688,pneumonia
7faa429d-99b9-485f-8642-c54325982eba.jpg,648,566,829,768,pneumonia
7faa429d-99b9-485f-8642-c54325982eba.jpg,267,416,501,853,pneumonia
b8a2e49e-c1fc-4a78-96dd-0ee4f835eaaa.jpg,588,75,857,783,pneumonia
b8a2e49e-c1fc-4a78-96dd-0ee4f835eaaa.jpg,205,75,478,650,pneumonia
03cd7a5b-d5d7-40a1-81b1-c4264920530a.jpg,667,125,922,874,pneumonia
03cd7a5b-d5d7-40a1-81b1-c4264920530a.jpg,284,170,499,741,pneumonia
a4a5cd1a-bd42-42e2-89f9-b1617da60a68.jpg,335,83,585,678,pneumonia
a4a5cd1a-bd42-42e2-89f9-b1617da60a68.jpg,723,102,1000,764,pneumonia
4e08a9b6-0670-4944-ad61-8c824920b6e7.jpg,245,290,462,698,pneumonia
4e08a9b6-0670-4944-ad61-8c824920b6e7.jpg,562,267,916,860,pneumonia
91e5caec-93a8-4361-abbe-22fa1bd60c6f.jpg,137,295,425,716,pneumonia
91e5caec-93a8-4361-abbe-22fa1bd60c6f.jpg,538,147,834,802,pneumonia
31764d54-ea3b-434f-bae2-8c579ed13799.jpg,258,521,524,750,pneumonia
31764d54-ea3b-434f-bae2-8c579ed13799.jpg,293,311,459,478,pneumonia
31764d54-ea3b-434f-bae2-8c579ed13799.jpg,713,593,894,723,pneumonia
31764d54-ea3b-434f-bae2-8c579ed13799.jpg,649,319,839,491,pneumonia
8295ec58-4848-4e22-9b39-129e0888f413.jpg,187,126,469,850,pneumonia
8295ec58-4848-4e22-9b39-129e0888f413.jpg,584,162,868,950,pneumonia
3f8d726c-6c25-44dd-b9ea-e7138d6ca20f.jpg,166,129,472,814,pneumonia
3f8d726c-6c25-44dd-b9ea-e7138d6ca20f.jpg,565,142,855,911,pneumonia
a59835f0-1e71-46fc-b68f-2a16ca414b4b.jpg,596,141,914,861,pneumonia
a59835f0-1e71-46fc-b68f-2a16ca414b4b.jpg,211,149,489,904,pneumonia
a797f1b9-aa61-4ee3-91f2-e8a823d42b1a.jpg,163,149,427,842,pneumonia
a797f1b9-aa61-4ee3-91f2-e8a823d42b1a.jpg,551,159,828,909,pneumonia
316eed14-0f52-44f9-8be0-12e045324a4a.jpg,628,534,781,646,pneumonia
316eed14-0f52-44f9-8be0-12e045324a4a.jpg,168,582,372,784,pneumonia
316eed14-0f52-44f9-8be0-12e045324a4a.jpg,564,705,783,871,pneumonia
9683c5bf-fd40-4716-b7a2-1927b1f13319.jpg,686,365,947,948,pneumonia
0b7a4fb2-adab-484b-a0f7-23f5111bc745.jpg,557,185,892,871,pneumonia
0b7a4fb2-adab-484b-a0f7-23f5111bc745.jpg,220,177,456,886,pneumonia
39d69ac2-14d7-4659-af55-125893812ad8.jpg,155,249,444,935,pneumonia
39d69ac2-14d7-4659-af55-125893812ad8.jpg,579,261,863,1000,pneumonia
afc077be-f1dd-4a46-aa37-b1a478687264.jpg,630,203,876,896,pneumonia
afc077be-f1dd-4a46-aa37-b1a478687264.jpg,239,201,415,782,pneumonia
793099eb-6d36-4551-ac5a-9862d07ee199.jpg,200,565,401,698,pneumonia
9b838133-a269-416a-a0b5-9dc3ea7d585e.jpg,184,483,450,813,pneumonia
9b838133-a269-416a-a0b5-9dc3ea7d585e.jpg,592,167,905,830,pneumonia
1620067b-02c9-4f3d-9b49-a1b7f6f77358.jpg,507,128,789,862,pneumonia
1620067b-02c9-4f3d-9b49-a1b7f6f77358.jpg,84,153,364,759,pneumonia
6f0797fa-820f-489f-b7d5-75231b307bf7.jpg,276,568,388,657,pneumonia
8ec959f3-27f9-43dc-98d0-dfa7ddf7d9e9.jpg,541,161,954,806,pneumonia
362642f9-cda6-438a-8672-935c6191220c.jpg,484,270,748,1000,pneumonia
362642f9-cda6-438a-8672-935c6191220c.jpg,22,208,377,911,pneumonia
576a7e67-815c-47fd-a603-fcdab510ac78.jpg,678,253,930,705,pneumonia
433c5421-aff0-4b35-b520-1540c9efafe0.jpg,576,462,955,780,pneumonia
d1c121fd-790c-40dc-8d09-a427f826596f.jpg,481,452,779,648,pneumonia
e63d1f50-43f7-4e95-aa71-0108a062eee0.jpg,336,325,476,460,pneumonia
bce09fde-2765-4fe5-ac6f-1e5966a43882.jpg,557,304,756,683,pneumonia
bce09fde-2765-4fe5-ac6f-1e5966a43882.jpg,215,177,435,819,pneumonia
a0930be8-f005-4141-a181-c1494cba358f.jpg,228,167,541,936,pneumonia
23ec5265-20bb-4f80-9315-66ef0d7adef9.jpg,657,217,871,597,pneumonia
23ec5265-20bb-4f80-9315-66ef0d7adef9.jpg,327,209,546,781,pneumonia
852a3e14-dd80-4965-847c-913e49c53239.jpg,604,584,824,839,pneumonia
58c76b9b-8d86-49b2-8fb1-101e7c6af075.jpg,307,378,442,547,pneumonia
f137d0ae-b2f7-4fd1-916d-773d4695b626.jpg,254,393,461,599,pneumonia
8d14d37c-f6de-4138-b8b9-20613c8befc2.jpg,90,280,406,707,pneumonia
4de82994-1662-4fd2-ae76-e70667dab381.jpg,189,287,581,585,pneumonia
baa329d1-6d8d-4067-b865-608869518f3f.jpg,346,484,570,712,pneumonia
b0e900dd-5c9c-4764-a429-3f18f056b4a1.jpg,217,602,414,754,pneumonia
b0e900dd-5c9c-4764-a429-3f18f056b4a1.jpg,592,592,757,778,pneumonia
a281a261-8435-4861-bea0-0bca497dc5a2.jpg,544,143,811,633,pneumonia
a281a261-8435-4861-bea0-0bca497dc5a2.jpg,194,186,451,745,pneumonia
6a2d8b64-cf13-47e2-bed9-41a6b801e1fb.jpg,254,504,408,645,pneumonia
1c20a2ed-7081-4e30-b5f8-a329c51d14f1.jpg,308,286,460,362,pneumonia
3a3842d1-d803-4374-a17d-b5a37e8024cf.jpg,647,279,795,413,pneumonia
a7a08920-e6ca-4638-a59b-ac10d5e58c8c.jpg,261,636,460,786,pneumonia
5a1edc6c-b8a9-4b7f-870a-4e5f867cca33.jpg,225,593,393,749,pneumonia
5feccc14-e51d-4c12-bc60-4cdf83014ee2.jpg,228,480,405,646,pneumonia
3b411a6e-270d-48d6-a3db-fbb4635151dd.jpg,599,235,837,803,pneumonia
3b411a6e-270d-48d6-a3db-fbb4635151dd.jpg,254,210,497,847,pneumonia
8ae596ed-a849-4e0d-acf0-5173e0df0d33.jpg,150,231,409,914,pneumonia
8ae596ed-a849-4e0d-acf0-5173e0df0d33.jpg,511,503,677,792,pneumonia
ec93d206-ec61-4e16-afc4-898f754916fa.jpg,666,597,800,817,pneumonia
ec93d206-ec61-4e16-afc4-898f754916fa.jpg,277,624,441,908,pneumonia
3b2d5952-ecd3-4e79-9ecc-908adde0ab99.jpg,226,219,474,764,pneumonia
3b2d5952-ecd3-4e79-9ecc-908adde0ab99.jpg,574,174,895,766,pneumonia
b2314db2-44f7-4fea-9a4a-a0d22f518ac6.jpg,673,425,857,843,pneumonia
b2314db2-44f7-4fea-9a4a-a0d22f518ac6.jpg,301,487,491,792,pneumonia
b2314db2-44f7-4fea-9a4a-a0d22f518ac6.jpg,373,147,522,326,pneumonia
0918aae8-b873-4510-b975-c6e87df90f58.jpg,461,185,790,936,pneumonia
0918aae8-b873-4510-b975-c6e87df90f58.jpg,127,452,415,981,pneumonia
3df07ee3-c7ae-4bcb-8ee5-5d71c5c5cd6b.jpg,29,203,348,791,pneumonia
3df07ee3-c7ae-4bcb-8ee5-5d71c5c5cd6b.jpg,519,211,749,807,pneumonia
a41f6e40-d536-46d9-8d24-4948704d5972.jpg,162,228,484,841,pneumonia
a41f6e40-d536-46d9-8d24-4948704d5972.jpg,618,182,869,481,pneumonia
30f2c879-2104-45e4-acbd-6284f7a62d35.jpg,361,289,565,920,pneumonia
30f2c879-2104-45e4-acbd-6284f7a62d35.jpg,674,280,886,943,pneumonia
b01c73b4-b417-4f83-8996-6448caa89c0e.jpg,200,300,470,967,pneumonia
b01c73b4-b417-4f83-8996-6448caa89c0e.jpg,553,264,826,957,pneumonia
b9c687bf-4fa5-447c-b526-24ea3ce3d6e2.jpg,653,191,943,886,pneumonia
b9c687bf-4fa5-447c-b526-24ea3ce3d6e2.jpg,319,223,556,884,pneumonia
01a7353d-25bb-4ff8-916b-f50dd541dccf.jpg,214,582,453,715,pneumonia
01a7353d-25bb-4ff8-916b-f50dd541dccf.jpg,664,540,887,743,pneumonia
972128de-cda3-4ede-a5a1-61c05bfe49b2.jpg,204,516,444,901,pneumonia
f27252da-ac5d-46b2-8df9-32e09763574b.jpg,133,282,285,471,pneumonia
f27252da-ac5d-46b2-8df9-32e09763574b.jpg,486,123,678,362,pneumonia
36d7ebd2-a4e5-42d1-bde0-c7699da0b152.jpg,538,179,770,435,pneumonia
36d7ebd2-a4e5-42d1-bde0-c7699da0b152.jpg,514,634,738,922,pneumonia
36d7ebd2-a4e5-42d1-bde0-c7699da0b152.jpg,155,177,395,753,pneumonia
0e03c2d7-9cea-4dc7-8e91-794a8b3ff58d.jpg,654,444,814,547,pneumonia
0e03c2d7-9cea-4dc7-8e91-794a8b3ff58d.jpg,531,206,820,419,pneumonia
0e03c2d7-9cea-4dc7-8e91-794a8b3ff58d.jpg,686,545,814,651,pneumonia
0e03c2d7-9cea-4dc7-8e91-794a8b3ff58d.jpg,213,386,327,547,pneumonia
